SIZES,CITY,jong,totwage,allocate,weight
1,21,3,5900,55,9.2872
1,21,16,18537,55,9.2872
1,21,22,34805,55,9.2872
1,21,33,60558,55,9.2872
1,21,10,22320,55,9.2872
1,21,8,9810,55,9.2872
1,21,17,40183,55,9.2872
1,21,9,11570,55,9.2872
1,21,2,15391,55,9.2872
1,21,6,27158,55,9.2872
1,21,2,10337,55,9.2872
1,21,50,251153,55,9.2872
1,21,5,78248,55,9.2872
1,21,7,15314,55,9.2872
1,21,24,28734,55,9.2872
1,21,9,9954,55,9.2872
1,21,44,51958,55,9.2872
1,21,21,26076,55,9.2872
1,21,25,24822,55,9.2872
1,21,8,10658,55,9.2872
1,21,4,4142,55,9.2872
1,21,9,7528,55,9.2872
1,21,7,13740,55,9.2872
1,21,24,63812,55,9.2872
1,21,10,25500,55,9.2872
1,21,19,34500,55,9.2872
1,21,42,75790,55,9.2872
1,21,3,6600,55,9.2872
1,21,3,4300,55,9.2872
1,21,3,3699,55,9.2872
1,21,4,5060,55,9.2872
1,21,6,4929,55,9.2872
1,21,6,10719,55,9.2872
1,21,0,0,55,9.2872
1,21,2,1600,55,9.2872
1,21,51,259044,55,9.2872
1,21,19,74743,55,9.2872
1,21,0,0,55,9.2872
1,21,19,43930,55,9.2872
1,21,11,17000,55,9.2872
1,21,22,109359,55,9.2872
1,21,25,81709,55,9.2872
1,21,13,27113,55,9.2872
1,21,36,150888,55,9.2872
1,21,8,10119,55,9.2872
1,21,5,8450,55,9.2872
1,21,6,6648,55,9.2872
1,21,18,41489,55,9.2872
1,21,17,29318,55,9.2872
1,21,16,29510,55,9.2872
1,21,35,50626,55,9.2872
1,21,45,147142,55,9.2872
1,21,1,1136,55,9.2872
1,21,19,36032,55,9.2872
1,21,3,6100,55,9.2872
1,21,4,7400,55,9.2872
1,21,11,31521,55,9.2872
1,21,3,4898,55,9.2872
1,21,29,74760,55,9.2872
1,21,7,11750,55,9.2872
1,21,12,15350,55,9.2872
1,21,18,49893,55,9.2872
1,21,6,7852,55,9.2872
1,21,24,25821,55,9.2872
1,21,13,29166,55,9.2872
1,21,16,65754,55,9.2872
1,21,11,23711,55,9.2872
1,21,4,5200,55,9.2872
1,21,4,5698,55,9.2872
1,21,12,23522,55,9.2872
1,21,40,80430,55,9.2872
1,21,22,47351,55,9.2872
1,21,15,32100,55,9.2872
1,21,6,4800,55,9.2872
1,21,13,38469,55,9.2872
1,21,5,5736,55,9.2872
1,21,7,23279,55,9.2872
1,21,23,85322,55,9.2872
1,21,4,7628,55,9.2872
1,21,21,51220,55,9.2872
1,21,3,4000,55,9.2872
1,21,8,18000,55,9.2872
1,21,15,26449,55,9.2872
1,21,26,80593,55,9.2872
1,21,4,3665,55,9.2872
1,21,10,25150,55,9.2872
1,21,6,28400,55,9.2872
1,21,38,60259,55,9.2872
1,21,42,97807,55,9.2872
1,21,6,25334,55,9.2872
1,21,17,27156,55,9.2872
1,21,43,51350,55,9.2872
1,21,5,10930,55,9.2872
1,21,13,36145,55,9.2872
1,21,11,12894,55,9.2872
1,21,4,5659,55,9.2872
1,21,42,229974,55,9.2872
1,21,2,2300,55,9.2872
1,21,10,23505,55,9.2872
1,21,2,2380,55,9.2872
1,21,5,21600,55,9.2872
1,21,26,50426,55,9.2872
1,21,10,19402,55,9.2872
1,21,1,1500,55,9.2872
1,21,0,0,55,9.2872
1,21,7,25936,55,9.2872
1,21,7,11345,55,9.2872
1,21,83,61231,55,9.2872
1,21,5,5790,55,9.2872
1,21,17,68445,55,9.2872
1,21,4,13781,55,9.2872
1,21,26,145800,55,9.2872
1,21,8,9440,55,9.2872
1,21,10,10727,55,9.2872
1,21,9,10914,55,9.2872
1,21,28,32330,55,9.2872
1,21,1,2200,55,9.2872
1,21,0,0,55,9.2872
1,21,0,0,55,9.2872
1,21,22,34482,55,9.2872
1,21,1,1500,55,9.2872
1,21,1,3277,55,9.2872
1,21,17,66358,55,9.2872
1,21,4,6833,55,9.2872
1,21,7,14878,55,9.2872
1,21,16,25193,55,9.2872
1,21,13,31026,55,9.2872
1,21,59,140335,55,9.2872
1,21,4,4850,55,9.2872
1,21,15,16730,55,9.2872
1,21,1,800,55,9.2872
1,21,8,19660,55,9.2872
1,21,3,3400,55,9.2872
1,21,1,4500,55,9.2872
1,21,20,35620,55,9.2872
1,21,10,21956,55,9.2872
1,21,6,26261,55,9.2872
1,21,15,32051,55,9.2872
1,21,7,13041,55,9.2872
1,21,17,33770,55,9.2872
1,21,10,24763,55,9.2872
1,21,8,85398,55,9.2872
1,21,4,8200,55,9.2872
1,21,10,29869,55,9.2872
1,21,3,4571,55,9.2872
1,21,12,19556,55,9.2872
1,21,46,214625,55,9.2872
1,21,9,8360,55,9.2872
1,21,17,28109,55,9.2872
1,21,2,2500,55,9.2872
1,21,3,7500,55,9.2872
1,21,27,43860,55,9.2872
1,21,9,21519,55,9.2872
1,21,17,30517,55,9.2872
1,21,16,52997,55,9.2872
1,21,6,11282,55,9.2872
1,21,6,7000,55,9.2872
1,21,11,19176,55,9.2872
1,21,21,50049,55,9.2872
1,21,19,33659,55,9.2872
1,21,62,170152,55,9.2872
1,21,5,8900,55,9.2872
1,21,10,17508,55,9.2872
1,21,9,19091,55,9.2872
1,21,21,37798,55,9.2872
1,21,8,9050,55,9.2872
1,21,9,18914,55,9.2872
1,21,13,18410,55,9.2872
1,21,31,82242,55,9.2872
1,21,2,4993,55,9.2872
1,21,9,22405,55,9.2872
1,21,12,29613,55,9.2872
1,21,13,38890,55,9.2872
1,21,30,54318,55,9.2872
1,21,8,16437,55,9.2872
1,21,4,9886,55,9.2872
1,21,8,14500,55,9.2872
1,21,0,0,55,9.2872
1,21,11,26022,55,9.2872
1,21,3,9769,55,9.2872
1,21,4,5100,55,9.2872
1,21,9,19440,55,9.2872
1,21,11,32682,55,9.2872
1,21,16,32271,55,9.2872
1,21,57,112280,55,9.2872
1,21,2,5400,55,9.2872
1,21,8,9128,55,9.2872
1,21,15,36587,55,9.2872
1,21,18,42252,55,9.2872
1,21,9,19690,55,9.2872
1,21,10,19278,55,9.2872
1,21,7,16700,55,9.2872
1,21,4,10422,55,9.2872
1,21,4,5690,55,9.2872
1,21,11,99102,55,9.2872
1,21,31,56219,55,9.2872
1,21,1,1200,55,9.2872
1,21,37,74672,55,9.2872
1,21,8,9101,55,9.2872
1,21,7,11600,55,9.2872
1,21,7,13000,55,9.2872
1,21,9,11400,55,9.2872
1,21,55,133829,55,9.2872
1,21,8,55301,55,9.2872
1,21,2,4247,55,9.2872
1,21,6,35019,55,9.2872
1,21,18,106463,55,9.2872
1,21,29,134126,55,9.2872
1,21,7,8847,55,9.2872
1,21,3,5976,55,9.2872
1,21,14,16729,55,9.2872
1,21,8,14779,55,9.2872
1,21,12,15239,55,9.2872
1,21,10,21685,55,9.2872
1,21,24,33067,55,9.2872
1,21,28,37244,55,9.2872
1,21,1,900,55,9.2872
1,21,15,57447,55,9.2872
1,21,3,14000,55,9.2872
1,21,4,5000,55,9.2872
1,21,17,36465,55,9.2872
1,21,59,62135,55,9.2872
1,21,1,900,55,9.2872
1,21,3,6000,55,9.2872
1,21,0,0,55,9.2872
1,21,21,54579,55,9.2872
1,21,1,1250,55,9.2872
1,21,5,8756,55,9.2872
1,21,12,23032,55,9.2872
1,21,6,9780,55,9.2872
1,21,22,46736,55,9.2872
1,21,9,10270,55,9.2872
1,21,17,20540,55,9.2872
1,21,7,17916,55,9.2872
1,21,8,18504,55,9.2872
1,21,12,34046,55,9.2872
1,21,39,55460,55,9.2872
1,21,2,3570,55,9.2872
1,21,8,11000,55,9.2872
1,21,18,20101,55,9.2872
1,21,8,23530,55,9.2872
1,21,9,9250,55,9.2872
1,21,17,103077,55,9.2872
1,21,17,57073,55,9.2872
1,21,4,8272,55,9.2872
1,21,33,53715,55,9.2872
1,21,16,46135,55,9.2872
1,21,21,41045,55,9.2872
1,22,14,26280,36,6.0976
1,22,6,12315,36,6.0976
1,22,12,25440,36,6.0976
1,22,11,18186,36,6.0976
1,22,35,70336,36,6.0976
1,22,8,15665,36,6.0976
1,22,15,25109,36,6.0976
1,22,80,183444,36,6.0976
1,22,6,11360,36,6.0976
1,22,10,20100,36,6.0976
1,22,11,17940,36,6.0976
1,22,17,28164,36,6.0976
1,22,36,96640,36,6.0976
1,22,8,20357,36,6.0976
1,22,5,7310,36,6.0976
1,22,5,7325,36,6.0976
1,22,8,12300,36,6.0976
1,22,26,81703,36,6.0976
1,22,75,165890,36,6.0976
1,22,42,72177,36,6.0976
1,22,8,6512,36,6.0976
1,22,8,11500,36,6.0976
1,22,13,32755,36,6.0976
1,22,6,9192,36,6.0976
1,22,29,55017,36,6.0976
1,22,8,18223,36,6.0976
1,22,13,17300,36,6.0976
1,22,9,11340,36,6.0976
1,22,14,71506,36,6.0976
1,22,13,29199,36,6.0976
1,22,6,7319,36,6.0976
1,22,13,26047,36,6.0976
1,22,4,4550,36,6.0976
1,22,3,9144,36,6.0976
1,22,14,26929,36,6.0976
1,22,2,2000,36,6.0976
1,22,2,2460,36,6.0976
1,22,7,12600,36,6.0976
1,22,4,5060,36,6.0976
1,22,25,33437,36,6.0976
1,22,22,45500,36,6.0976
1,22,3,6751,36,6.0976
1,22,15,12100,36,6.0976
1,22,14,20238,36,6.0976
1,22,10,25529,36,6.0976
1,22,3,4950,36,6.0976
1,22,12,46894,36,6.0976
1,22,22,32591,36,6.0976
1,22,13,31280,36,6.0976
1,22,4,5050,36,6.0976
1,22,9,17089,36,6.0976
1,22,5,8935,36,6.0976
1,22,3,12100,36,6.0976
1,22,2,5272,36,6.0976
1,22,10,31808,36,6.0976
1,22,31,95978,36,6.0976
1,22,25,133653,36,6.0976
1,22,15,72578,36,6.0976
1,22,24,116969,36,6.0976
1,22,6,49444,36,6.0976
1,22,8,85988,36,6.0976
1,22,2,7902,36,6.0976
1,22,3,8927,36,6.0976
1,22,7,8107,36,6.0976
1,22,6,10287,36,6.0976
1,22,11,20620,36,6.0976
1,22,12,19927,36,6.0976
1,22,24,24310,36,6.0976
1,22,6,9409,36,6.0976
1,22,53,49018,36,6.0976
1,22,26,25052,36,6.0976
1,22,9,14617,36,6.0976
1,22,3,3000,36,6.0976
1,22,8,15902,36,6.0976
1,22,32,102748,36,6.0976
1,22,2,7275,36,6.0976
1,22,1,750,36,6.0976
1,22,10,16540,36,6.0976
1,22,28,108749,36,6.0976
1,22,4,16348,36,6.0976
1,22,21,40487,36,6.0976
1,22,74,56950,36,6.0976
1,22,9,12123,36,6.0976
1,22,0,0,36,6.0976
1,22,0,0,36,6.0976
1,22,9,16195,36,6.0976
1,22,0,0,36,6.0976
1,22,51,83079,36,6.0976
1,22,28,41756,36,6.0976
1,22,3,5585,36,6.0976
1,22,1,3130,36,6.0976
1,22,5,20206,36,6.0976
1,22,0,0,36,6.0976
1,22,3,8379,36,6.0976
1,22,4,9901,36,6.0976
1,22,32,63793,36,6.0976
1,22,10,12750,36,6.0976
1,22,4,6190,36,6.0976
1,22,15,18001,36,6.0976
1,22,6,10100,36,6.0976
1,22,11,17505,36,6.0976
1,22,23,26855,36,6.0976
1,22,10,9140,36,6.0976
1,22,23,35338,36,6.0976
1,22,37,66564,36,6.0976
1,22,12,31045,36,6.0976
1,22,2,2328,36,6.0976
1,22,9,15950,36,6.0976
1,22,5,6800,36,6.0976
1,22,5,8000,36,6.0976
1,22,1,1200,36,6.0976
1,22,5,11095,36,6.0976
1,22,7,9150,36,6.0976
1,22,21,29750,36,6.0976
1,22,18,29550,36,6.0976
1,22,19,26000,36,6.0976
1,22,32,46915,36,6.0976
1,22,31,45671,36,6.0976
1,22,24,31750,36,6.0976
1,22,31,38322,36,6.0976
1,22,9,10216,36,6.0976
1,22,3,4731,36,6.0976
1,22,7,9850,36,6.0976
1,22,13,16000,36,6.0976
1,22,33,58877,36,6.0976
1,22,5,11100,36,6.0976
1,22,5,8000,36,6.0976
1,22,16,43750,36,6.0976
1,22,4,5837,36,6.0976
1,22,6,19177,36,6.0976
1,22,6,12570,36,6.0976
1,22,6,8600,36,6.0976
1,22,5,6023,36,6.0976
1,22,4,6540,36,6.0976
1,22,4,8810,36,6.0976
1,22,26,67310,36,6.0976
1,22,8,12429,36,6.0976
1,22,9,13225,36,6.0976
1,22,73,186465,36,6.0976
1,22,5,9435,36,6.0976
1,22,5,10850,36,6.0976
1,22,4,8241,36,6.0976
1,22,1,1000,36,6.0976
1,22,14,23903,36,6.0976
1,22,8,12698,36,6.0976
1,22,32,74598,36,6.0976
1,22,5,4000,36,6.0976
1,22,30,36043,36,6.0976
1,22,8,7950,36,6.0976
1,22,8,55030,36,6.0976
1,22,72,146839,36,6.0976
1,22,5,6439,36,6.0976
1,22,5,26739,36,6.0976
1,22,4,4150,36,6.0976
1,22,40,85860,36,6.0976
1,22,16,27928,36,6.0976
1,22,25,82044,36,6.0976
1,22,4,7800,36,6.0976
1,22,5,10459,36,6.0976
1,22,5,16250,36,6.0976
1,22,9,28683,36,6.0976
1,22,18,51234,36,6.0976
1,22,40,54955,36,6.0976
1,22,2,2000,36,6.0976
1,22,23,87996,36,6.0976
1,22,13,13615,36,6.0976
1,22,6,10790,36,6.0976
1,22,10,29867,36,6.0976
1,22,80,62000,36,6.0976
1,22,54,41361,36,6.0976
1,22,78,45852,36,6.0976
1,22,66,50515,36,6.0976
1,22,70,61343,36,6.0976
1,22,5,4160,36,6.0976
1,22,8,8766,36,6.0976
1,22,2,3243,36,6.0976
1,22,8,21467,36,6.0976
1,22,5,8820,36,6.0976
1,22,4,11387,36,6.0976
1,22,9,31667,36,6.0976
1,22,8,46361,36,6.0976
1,22,40,147391,36,6.0976
1,22,6,20408,36,6.0976
1,22,6,31170,36,6.0976
1,22,7,35472,36,6.0976
1,22,6,7043,36,6.0976
1,22,5,4482,36,6.0976
1,22,11,23268,36,6.0976
1,22,9,13340,36,6.0976
1,22,13,17272,36,6.0976
1,22,5,7382,36,6.0976
1,22,28,26526,36,6.0976
1,22,48,43301,36,6.0976
1,22,5,7150,36,6.0976
1,22,12,7730,36,6.0976
1,22,6,4170,36,6.0976
1,22,3,10000,36,6.0976
1,22,65,161423,36,6.0976
1,22,2,2350,36,6.0976
1,22,7,15873,36,6.0976
1,22,4,5566,36,6.0976
1,22,13,23395,36,6.0976
1,22,7,10524,36,6.0976
1,22,0,0,36,6.0976
1,22,0,0,36,6.0976
1,22,0,0,36,6.0976
1,22,0,0,36,6.0976
1,22,64,263950,36,6.0976
1,22,1,3300,36,6.0976
1,22,4,11500,36,6.0976
1,22,25,128132,36,6.0976
1,22,3,5589,36,6.0976
1,22,19,67466,36,6.0976
1,22,28,59475,36,6.0976
1,22,10,21850,36,6.0976
1,22,86,194362,36,6.0976
1,22,7,8480,36,6.0976
1,22,5,7500,36,6.0976
1,22,28,51503,36,6.0976
1,22,12,25710,36,6.0976
1,22,46,99305,36,6.0976
1,22,5,6625,36,6.0976
1,23,65,210672,43,7.1705
1,23,18,56365,43,7.1705
1,23,27,73698,43,7.1705
1,23,30,82523,43,7.1705
1,23,25,52885,43,7.1705
1,23,15,44271,43,7.1705
1,23,27,142478,43,7.1705
1,23,9,17200,43,7.1705
1,23,1,900,43,7.1705
1,23,9,16820,43,7.1705
1,23,1,1400,43,7.1705
1,23,8,12470,43,7.1705
1,23,14,32947,43,7.1705
1,23,4,5528,43,7.1705
1,23,11,30015,43,7.1705
1,23,17,23392,43,7.1705
1,23,25,72244,43,7.1705
1,23,32,46144,43,7.1705
1,23,32,64854,43,7.1705
1,23,10,23315,43,7.1705
1,23,6,16182,43,7.1705
1,23,7,14135,43,7.1705
1,23,27,40166,43,7.1705
1,23,6,13209,43,7.1705
1,23,10,24584,43,7.1705
1,23,69,148193,43,7.1705
1,23,3,3940,43,7.1705
1,23,33,84595,43,7.1705
1,23,8,18992,43,7.1705
1,23,4,7530,43,7.1705
1,23,31,103128,43,7.1705
1,23,116,246762,43,7.1705
1,23,3,5300,43,7.1705
1,23,12,10000,43,7.1705
1,23,7,11524,43,7.1705
1,23,31,108401,43,7.1705
1,23,8,18639,43,7.1705
1,23,9,18779,43,7.1705
1,23,11,23559,43,7.1705
1,23,17,38185,43,7.1705
1,23,34,69931,43,7.1705
1,23,52,148723,43,7.1705
1,23,28,63018,43,7.1705
1,23,4,6608,43,7.1705
1,23,3,5041,43,7.1705
1,23,14,34579,43,7.1705
1,23,2,3626,43,7.1705
1,23,19,52065,43,7.1705
1,23,40,94223,43,7.1705
1,23,6,10050,43,7.1705
1,23,29,57803,43,7.1705
1,23,34,63118,43,7.1705
1,23,7,12000,43,7.1705
1,23,23,44890,43,7.1705
1,23,18,27800,43,7.1705
1,23,51,156394,43,7.1705
1,23,4,7000,43,7.1705
1,23,15,30388,43,7.1705
1,23,44,82217,43,7.1705
1,23,32,69071,43,7.1705
1,23,38,89207,43,7.1705
1,23,28,60229,43,7.1705
1,23,9,25999,43,7.1705
1,23,21,46296,43,7.1705
1,23,30,61910,43,7.1705
1,23,7,7400,43,7.1705
1,23,16,35028,43,7.1705
1,23,43,55751,43,7.1705
1,23,5,3384,43,7.1705
1,23,8,15442,43,7.1705
1,23,71,299641,43,7.1705
1,23,4,5722,43,7.1705
1,23,18,50357,43,7.1705
1,23,61,125658,43,7.1705
1,23,25,68664,43,7.1705
1,23,6,10616,43,7.1705
1,23,9,17997,43,7.1705
1,23,28,84286,43,7.1705
1,23,36,75176,43,7.1705
1,23,5,18936,43,7.1705
1,23,6,8600,43,7.1705
1,23,9,13664,43,7.1705
1,23,5,8100,43,7.1705
1,23,4,8650,43,7.1705
1,23,2,4356,43,7.1705
1,23,16,28731,43,7.1705
1,23,44,91368,43,7.1705
1,23,12,19256,43,7.1705
1,23,4,12000,43,7.1705
1,23,23,35700,43,7.1705
1,23,9,8242,43,7.1705
1,23,62,63519,43,7.1705
1,23,6,15349,43,7.1705
1,23,16,44643,43,7.1705
1,23,8,18600,43,7.1705
1,23,13,77545,43,7.1705
1,23,36,72635,43,7.1705
1,23,16,53681,43,7.1705
1,23,5,19078,43,7.1705
1,23,3,7826,43,7.1705
1,23,26,110423,43,7.1705
1,23,12,31545,43,7.1705
1,23,22,42259,43,7.1705
1,23,45,163959,43,7.1705
1,23,10,19351,43,7.1705
1,23,59,143040,43,7.1705
1,23,69,214553,43,7.1705
1,23,5,12838,43,7.1705
1,23,14,36984,43,7.1705
1,23,2,5602,43,7.1705
1,23,3,9512,43,7.1705
1,23,3,7115,43,7.1705
1,23,20,63251,43,7.1705
1,23,7,19779,43,7.1705
1,23,4,9550,43,7.1705
1,23,8,16764,43,7.1705
1,23,15,39304,43,7.1705
1,23,182,324160,43,7.1705
1,23,38,79916,43,7.1705
1,23,22,52572,43,7.1705
1,23,58,79429,43,7.1705
1,23,7,70296,43,7.1705
1,23,11,121570,43,7.1705
1,23,7,14150,43,7.1705
1,23,32,54686,43,7.1705
1,23,3,11371,43,7.1705
1,23,2,3049,43,7.1705
1,23,9,62000,43,7.1705
1,23,25,107394,43,7.1705
1,23,4,43436,43,7.1705
1,23,12,81536,43,7.1705
1,23,34,145158,43,7.1705
1,23,4,15804,43,7.1705
1,23,11,41240,43,7.1705
1,23,2,2256,43,7.1705
1,23,15,28358,43,7.1705
1,23,12,13584,43,7.1705
1,23,13,13442,43,7.1705
1,23,16,15265,43,7.1705
1,23,34,32663,43,7.1705
1,23,10,16700,43,7.1705
1,23,13,27000,43,7.1705
1,23,31,63844,43,7.1705
1,23,0,0,43,7.1705
1,23,2,5850,43,7.1705
1,23,8,32497,43,7.1705
1,23,24,122170,43,7.1705
1,23,5,5127,43,7.1705
1,23,17,23354,43,7.1705
1,23,24,54357,43,7.1705
1,23,0,0,43,7.1705
1,23,1,1000,43,7.1705
1,23,3,2100,43,7.1705
1,23,16,22250,43,7.1705
1,23,25,96333,43,7.1705
1,23,2,2700,43,7.1705
1,23,3,10850,43,7.1705
1,23,9,21171,43,7.1705
1,23,2,2428,43,7.1705
1,23,8,10400,43,7.1705
1,23,10,17928,43,7.1705
1,23,27,53031,43,7.1705
1,23,26,54283,43,7.1705
1,23,5,7750,43,7.1705
1,23,3,5748,43,7.1705
1,23,19,84687,43,7.1705
1,23,4,3400,43,7.1705
1,23,12,28923,43,7.1705
1,23,5,12500,43,7.1705
1,23,30,58413,43,7.1705
1,23,16,22906,43,7.1705
1,23,5,6555,43,7.1705
1,23,2,5200,43,7.1705
1,23,33,104891,43,7.1705
1,23,19,76732,43,7.1705
1,23,10,29160,43,7.1705
1,23,18,40821,43,7.1705
1,23,11,44948,43,7.1705
1,23,13,35309,43,7.1705
1,23,6,15278,43,7.1705
1,23,2,2200,43,7.1705
1,23,36,121846,43,7.1705
1,23,9,7389,43,7.1705
1,23,15,28598,43,7.1705
1,23,36,146063,43,7.1705
1,23,26,81298,43,7.1705
1,23,12,26318,43,7.1705
1,23,9,13461,43,7.1705
1,23,7,16234,43,7.1705
1,23,14,30642,43,7.1705
1,23,20,37989,43,7.1705
1,23,13,27301,43,7.1705
1,23,11,23641,43,7.1705
1,23,32,50669,43,7.1705
1,23,53,115023,43,7.1705
1,23,104,283355,43,7.1705
1,23,2,3180,43,7.1705
1,23,8,8902,43,7.1705
1,23,23,67760,43,7.1705
1,23,33,95526,43,7.1705
1,23,10,14907,43,7.1705
1,23,12,16550,43,7.1705
1,23,2,4000,43,7.1705
1,23,14,57833,43,7.1705
1,23,11,21847,43,7.1705
1,23,5,8770,43,7.1705
1,23,9,16925,43,7.1705
1,23,16,25866,43,7.1705
1,23,37,52933,43,7.1705
1,23,58,146784,43,7.1705
1,23,6,8288,43,7.1705
1,23,6,15950,43,7.1705
1,23,7,9514,43,7.1705
1,23,12,25150,43,7.1705
1,23,11,15562,43,7.1705
1,23,6,7349,43,7.1705
1,23,10,16249,43,7.1705
1,23,8,9850,43,7.1705
1,23,13,21730,43,7.1705
1,23,4,6082,43,7.1705
1,23,6,13455,43,7.1705
1,23,32,49450,43,7.1705
1,23,3,2950,43,7.1705
1,23,9,17210,43,7.1705
1,23,13,26298,43,7.1705
1,23,3,6000,43,7.1705
1,23,15,28345,43,7.1705
1,23,45,90030,43,7.1705
1,23,7,20354,43,7.1705
1,23,8,21109,43,7.1705
1,23,17,29548,43,7.1705
1,23,5,9895,43,7.1705
1,23,32,51223,43,7.1705
1,23,7,13400,43,7.1705
1,23,3,2705,43,7.1705
1,23,11,20507,43,7.1705
1,23,27,48411,43,7.1705
1,23,7,10337,43,7.1705
1,23,20,37856,43,7.1705
1,23,34,63375,43,7.1705
1,23,17,21700,43,7.1705
1,23,24,42864,43,7.1705
1,23,6,7250,43,7.1705
1,23,51,415724,43,7.1705
1,23,13,33050,43,7.1705
1,23,15,33147,43,7.1705
1,23,40,152676,43,7.1705
1,23,30,66794,43,7.1705
1,23,7,12130,43,7.1705
1,23,10,8760,43,7.1705
1,23,0,0,43,7.1705
1,23,10,15067,43,7.1705
1,23,11,14312,43,7.1705
1,23,19,14262,43,7.1705
1,23,112,201577,43,7.1705
1,23,97,65078,43,7.1705
1,23,112,85365,43,7.1705
1,23,162,99113,43,7.1705
1,23,16,33405,43,7.1705
1,23,5,17756,43,7.1705
1,23,6,7200,43,7.1705
1,23,12,35343,43,7.1705
1,23,4,17621,43,7.1705
1,23,6,31886,43,7.1705
1,23,10,66228,43,7.1705
1,23,20,96381,43,7.1705
1,23,2,8712,43,7.1705
1,23,35,129858,43,7.1705
1,23,7,28488,43,7.1705
1,23,6,5490,43,7.1705
1,23,14,18225,43,7.1705
1,23,11,20780,43,7.1705
1,23,8,15172,43,7.1705
1,23,8,12658,43,7.1705
1,23,12,12466,43,7.1705
1,23,80,101113,43,7.1705
1,23,39,101390,43,7.1705
1,23,35,110747,43,7.1705
1,23,5,16845,43,7.1705
1,23,7,5800,43,7.1705
1,23,0,0,43,7.1705
1,23,1,2589,43,7.1705
1,23,0,0,43,7.1705
1,23,22,34600,43,7.1705
1,23,2,5350,43,7.1705
1,23,14,33667,43,7.1705
1,23,4,4050,43,7.1705
1,23,61,141436,43,7.1705
1,23,1,1850,43,7.1705
1,23,17,35200,43,7.1705
1,23,30,63129,43,7.1705
1,23,28,55456,43,7.1705
1,23,5,6025,43,7.1705
1,23,5,16688,43,7.1705
1,23,8,9900,43,7.1705
1,23,11,21922,43,7.1705
1,23,14,58560,43,7.1705
1,23,10,14220,43,7.1705
1,23,43,69423,43,7.1705
1,23,3,9721,43,7.1705
1,23,5,7750,43,7.1705
1,23,5,11390,43,7.1705
1,23,7,12000,43,7.1705
1,23,6,23449,43,7.1705
1,23,341,1737460,43,7.1705
1,23,6,17200,43,7.1705
1,23,11,44948,43,7.1705
1,24,22,43234,29,4.8422
1,24,17,55919,29,4.8422
1,24,5,8574,29,4.8422
1,24,1,1000,29,4.8422
1,24,14,24267,29,4.8422
1,24,23,33914,29,4.8422
1,24,3,7884,29,4.8422
1,24,15,24642,29,4.8422
1,24,41,157690,29,4.8422
1,24,22,43824,29,4.8422
1,24,9,12868,29,4.8422
1,24,82,152785,29,4.8422
1,24,62,120209,29,4.8422
1,24,4,5650,29,4.8422
1,24,17,31418,29,4.8422
1,24,14,24706,29,4.8422
1,24,16,36819,29,4.8422
1,24,54,77654,29,4.8422
1,24,3,3100,29,4.8422
1,24,5,6500,29,4.8422
1,24,12,22721,29,4.8422
1,24,95,116820,29,4.8422
1,24,4,3400,29,4.8422
1,24,7,18250,29,4.8422
1,24,11,33056,29,4.8422
1,24,12,14730,29,4.8422
1,24,61,233255,29,4.8422
1,24,71,249181,29,4.8422
1,24,33,69852,29,4.8422
1,24,8,12410,29,4.8422
1,24,50,122849,29,4.8422
1,24,8,13869,29,4.8422
1,24,9,16643,29,4.8422
1,24,11,13784,29,4.8422
1,24,60,153667,29,4.8422
1,24,15,24079,29,4.8422
1,24,4,4252,29,4.8422
1,24,7,8782,29,4.8422
1,24,60,103399,29,4.8422
1,24,79,451979,29,4.8422
1,24,4,10500,29,4.8422
1,24,4,5150,29,4.8422
1,24,39,205983,29,4.8422
1,24,5,18428,29,4.8422
1,24,14,28850,29,4.8422
1,24,7,17655,29,4.8422
1,24,5,9200,29,4.8422
1,24,10,19280,29,4.8422
1,24,64,87955,29,4.8422
1,24,57,205820,29,4.8422
1,24,31,68771,29,4.8422
1,24,5,5650,29,4.8422
1,24,40,70232,29,4.8422
1,24,4,4800,29,4.8422
1,24,15,27470,29,4.8422
1,24,16,26000,29,4.8422
1,24,30,48020,29,4.8422
1,24,17,36495,29,4.8422
1,24,5,4299,29,4.8422
1,24,3,7883,29,4.8422
1,24,4,7934,29,4.8422
1,24,8,9210,29,4.8422
1,24,4,7484,29,4.8422
1,24,82,100604,29,4.8422
1,24,2,1800,29,4.8422
1,24,14,9360,29,4.8422
1,24,70,171890,29,4.8422
1,24,14,24651,29,4.8422
1,24,9,25845,29,4.8422
1,24,6,5600,29,4.8422
1,24,101,377499,29,4.8422
1,24,20,41020,29,4.8422
1,24,7,21980,29,4.8422
1,24,35,87627,29,4.8422
1,24,4,5900,29,4.8422
1,24,2,3200,29,4.8422
1,24,71,226551,29,4.8422
1,24,5,25984,29,4.8422
1,24,5,24867,29,4.8422
1,24,3,10709,29,4.8422
1,24,3,14601,29,4.8422
1,24,12,34967,29,4.8422
1,24,34,159920,29,4.8422
1,24,36,160001,29,4.8422
1,24,6,16532,29,4.8422
1,24,7,26001,29,4.8422
1,24,4,18469,29,4.8422
1,24,37,186482,29,4.8422
1,24,7,25077,29,4.8422
1,24,6,23358,29,4.8422
1,24,9,61554,29,4.8422
1,24,6,26062,29,4.8422
1,24,8,17939,29,4.8422
1,24,25,73511,29,4.8422
1,24,3,2575,29,4.8422
1,24,6,6027,29,4.8422
1,24,20,22474,29,4.8422
1,24,7,6570,29,4.8422
